method,model_name,split,seed,threshold_source,label,f1,auprc,gold,pred,gold_rate,pred_rate,source_file
schwartz_geosmooth,microsoft/deberta-v3-base,test,11,provided,Power: dominance,0.15222906850308082,0.0883103279968315,631.0,2128.0,0.04331114009197611,0.14606355961287665,results/logs/deberta_schwartz_geosmooth_seed11_deberta-v3-base_test_metrics.json
schwartz_geosmooth,microsoft/deberta-v3-base,test,11,provided,Power: resources,0.2611111111111111,0.1817378317557994,805.0,1355.0,0.05525430709039742,0.09300569702793603,results/logs/deberta_schwartz_geosmooth_seed11_deberta-v3-base_test_metrics.json
schwartz_geosmooth,microsoft/deberta-v3-base,test,11,provided,Face,0.05580029368575624,0.027243663513724786,267.0,2457.0,0.018326583842405108,0.1686457546846043,results/logs/deberta_schwartz_geosmooth_seed11_deberta-v3-base_test_metrics.json
schwartz_geosmooth,microsoft/deberta-v3-base,test,11,provided,Security: personal,0.12128146453089245,0.0674484560716448,352.0,2270.0,0.02416088956002471,0.15581028210584116,results/logs/deberta_schwartz_geosmooth_seed11_deberta-v3-base_test_metrics.json
schwartz_geosmooth,microsoft/deberta-v3-base,test,11,provided,Security: societal,0.3539518900343643,0.31786620108663727,1151.0,1177.0,0.07900336330564899,0.08078797446633262,results/logs/deberta_schwartz_geosmooth_seed11_deberta-v3-base_test_metrics.json
schwartz_geosmooth,microsoft/deberta-v3-base,test,11,provided,Tradition,0.041222788327929596,0.019975958005924083,196.0,4122.0,0.01345322259592285,0.282929507859153,results/logs/deberta_schwartz_geosmooth_seed11_deberta-v3-base_test_metrics.json
schwartz_geosmooth,microsoft/deberta-v3-base,test,11,provided,Conformity: rules,0.32144321443214435,0.22494362563905101,911.0,1528.0,0.06253002951472304,0.1048802251355618,results/logs/deberta_schwartz_geosmooth_seed11_deberta-v3-base_test_metrics.json
schwartz_geosmooth,microsoft/deberta-v3-base,test,11,provided,Conformity: interpersonal,0.04439890710382514,0.02198837375611655,195.0,2733.0,0.013384583705127325,0.18759008854416911,results/logs/deberta_schwartz_geosmooth_seed11_deberta-v3-base_test_metrics.json
schwartz_geosmooth,microsoft/deberta-v3-base,test,11,provided,Humility,0.005361930294906166,0.0031290628593376732,30.0,343.0,0.0020591667238657424,0.023543139542864987,results/logs/deberta_schwartz_geosmooth_seed11_deberta-v3-base_test_metrics.json
schwartz_geosmooth,microsoft/deberta-v3-base,test,11,provided,Benevolence: caring,0.12396694214876032,0.06330710943314885,324.0,1854.0,0.022239000617750016,0.12725650353490287,results/logs/deberta_schwartz_geosmooth_seed11_deberta-v3-base_test_metrics.json
schwartz_geosmooth,microsoft/deberta-v3-base,test,11,provided,Benevolence: dependability,0.11085714285714286,0.0666129061925599,288.0,1462.0,0.019768000549111125,0.10035005834305717,results/logs/deberta_schwartz_geosmooth_seed11_deberta-v3-base_test_metrics.json
schwartz_geosmooth,microsoft/deberta-v3-base,test,11,provided,Universalism: concern,0.3550962893377172,0.274285787316105,735.0,1394.0,0.05044958473471069,0.09568261376896149,results/logs/deberta_schwartz_geosmooth_seed11_deberta-v3-base_test_metrics.json
schwartz_geosmooth,microsoft/deberta-v3-base,test,11,provided,Universalism: nature,0.30309734513274333,0.23200709126131605,293.0,611.0,0.02011119500308875,0.04193836227606562,results/logs/deberta_schwartz_geosmooth_seed11_deberta-v3-base_test_metrics.json
schwartz_geosmooth,microsoft/deberta-v3-base,test,11,provided,Universalism: tolerance,0.07183364839319471,0.04125364659701372,171.0,358.0,0.011737250326034732,0.02457272290479786,results/logs/deberta_schwartz_geosmooth_seed11_deberta-v3-base_test_metrics.json
schwartz_geosmooth,microsoft/deberta-v3-base,test,1701,provided,Self-direction: thought,0.06783493499152064,0.04059222118141736,171.0,1598.0,0.011737250326034732,0.10968494749124855,results/logs/deberta_schwartz_geosmooth_seed1701_deberta-v3-base_test_metrics.json
schwartz_geosmooth,microsoft/deberta-v3-base,test,1701,provided,Self-direction: action,0.1289437585733882,0.07457531834238393,512.0,946.0,0.03514311208730867,0.06493239069256641,results/logs/deberta_schwartz_geosmooth_seed1701_deberta-v3-base_test_metrics.json
schwartz_geosmooth,microsoft/deberta-v3-base,test,1701,provided,Stimulation,0.17201166180758015,0.12675670513814563,371.0,315.0,0.02546502848513968,0.021621250600590294,results/logs/deberta_schwartz_geosmooth_seed1701_deberta-v3-base_test_metrics.json
schwartz_geosmooth,microsoft/deberta-v3-base,test,1701,provided,Hedonism,0.04113924050632912,0.022155062253505442,125.0,1771.0,0.008579861349440594,0.12155947559887433,results/logs/deberta_schwartz_geosmooth_seed1701_deberta-v3-base_test_metrics.json
schwartz_geosmooth,microsoft/deberta-v3-base,test,1701,provided,Achievement,0.28007448789571693,0.2078531089380751,911.0,1774.0,0.06253002951472304,0.1217653922712609,results/logs/deberta_schwartz_geosmooth_seed1701_deberta-v3-base_test_metrics.json
schwartz_geosmooth,microsoft/deberta-v3-base,test,1701,provided,Power: dominance,0.20220588235294115,0.12299297039552948,631.0,1545.0,0.04331114009197611,0.10604708627908573,results/logs/deberta_schwartz_geosmooth_seed1701_deberta-v3-base_test_metrics.json
schwartz_geosmooth,microsoft/deberta-v3-base,test,1701,provided,Power: resources,0.27871084884248754,0.19827533178043993,805.0,1398.0,0.05525430709039742,0.0959571693321436,results/logs/deberta_schwartz_geosmooth_seed1701_deberta-v3-base_test_metrics.json
schwartz_geosmooth,microsoft/deberta-v3-base,test,1701,provided,Face,0.047777316161196515,0.028130846390218654,267.0,4547.0,0.018326583842405108,0.312101036447251,results/logs/deberta_schwartz_geosmooth_seed1701_deberta-v3-base_test_metrics.json
schwartz_geosmooth,microsoft/deberta-v3-base,test,1701,provided,Security: personal,0.19123997532387416,0.1034333175565329,352.0,1269.0,0.02416088956002471,0.0871027524195209,results/logs/deberta_schwartz_geosmooth_seed1701_deberta-v3-base_test_metrics.json
schwartz_geosmooth,microsoft/deberta-v3-base,test,1701,provided,Security: societal,0.3885918003565062,0.340547510140038,1151.0,1654.0,0.07900336330564899,0.11352872537579793,results/logs/deberta_schwartz_geosmooth_seed1701_deberta-v3-base_test_metrics.json
schwartz_geosmooth,microsoft/deberta-v3-base,test,1701,provided,Tradition,0.05199870003249919,0.02727145937994066,196.0,2881.0,0.01345322259592285,0.19774864438190679,results/logs/deberta_schwartz_geosmooth_seed1701_deberta-v3-base_test_metrics.json
schwartz_geosmooth,microsoft/deberta-v3-base,test,1701,provided,Conformity: rules,0.385809312638581,0.3351494274321847,911.0,893.0,0.06253002951472304,0.0612945294804036,results/logs/deberta_schwartz_geosmooth_seed1701_deberta-v3-base_test_metrics.json
schwartz_geosmooth,microsoft/deberta-v3-base,test,1701,provided,Conformity: interpersonal,0.04272230501738699,0.02088611713074359,195.0,1818.0,0.013384583705127325,0.12478550346626399,results/logs/deberta_schwartz_geosmooth_seed1701_deberta-v3-base_test_metrics.json
schwartz_geosmooth,microsoft/deberta-v3-base,test,1701,provided,Humility,0.005031446540880503,0.0030138302308094196,30.0,765.0,0.0020591667238657424,0.052508751458576426,results/logs/deberta_schwartz_geosmooth_seed1701_deberta-v3-base_test_metrics.json
schwartz_geosmooth,microsoft/deberta-v3-base,test,1701,provided,Benevolence: caring,0.12924281984334204,0.07110844120548591,324.0,1208.0,0.022239000617750016,0.08291578008099389,results/logs/deberta_schwartz_geosmooth_seed1701_deberta-v3-base_test_metrics.json
schwartz_geosmooth,microsoft/deberta-v3-base,test,1701,provided,Benevolence: dependability,0.10829899941141846,0.06286203197941542,288.0,1411.0,0.019768000549111125,0.09684947491248541,results/logs/deberta_schwartz_geosmooth_seed1701_deberta-v3-base_test_metrics.json
schwartz_geosmooth,microsoft/deberta-v3-base,test,1701,provided,Universalism: concern,0.37955410549211527,0.31097444810602853,735.0,1104.0,0.05044958473471069,0.07577733543825932,results/logs/deberta_schwartz_geosmooth_seed1701_deberta-v3-base_test_metrics.json
schwartz_geosmooth,microsoft/deberta-v3-base,test,1701,provided,Universalism: nature,0.30492196878751504,0.2084993192172479,293.0,540.0,0.02011119500308875,0.037065001029583364,results/logs/deberta_schwartz_geosmooth_seed1701_deberta-v3-base_test_metrics.json
schwartz_geosmooth,microsoft/deberta-v3-base,test,1701,provided,Universalism: tolerance,0.09248554913294799,0.050927599821461826,171.0,175.0,0.011737250326034732,0.01201180588921683,results/logs/deberta_schwartz_geosmooth_seed1701_deberta-v3-base_test_metrics.json
schwartz_geosmooth,microsoft/deberta-v3-base,test,1984,provided,Self-direction: thought,0.057866184448462935,0.03690089907740427,171.0,382.0,0.011737250326034732,0.02622005628389045,results/logs/deberta_schwartz_geosmooth_seed1984_deberta-v3-base_test_metrics.json
schwartz_geosmooth,microsoft/deberta-v3-base,test,1984,provided,Self-direction: action,0.13903743315508021,0.08445306959283432,512.0,610.0,0.03514311208730867,0.04186972338527009,results/logs/deberta_schwartz_geosmooth_seed1984_deberta-v3-base_test_metrics.json
schwartz_geosmooth,microsoft/deberta-v3-base,test,1984,provided,Stimulation,0.14409221902017288,0.10204489449629914,371.0,323.0,0.02546502848513968,0.022170361726954493,results/logs/deberta_schwartz_geosmooth_seed1984_deberta-v3-base_test_metrics.json
schwartz_geosmooth,microsoft/deberta-v3-base,test,1984,provided,Hedonism,0.05876180482686253,0.02090740469066534,125.0,828.0,0.008579861349440594,0.05683300157869449,results/logs/deberta_schwartz_geosmooth_seed1984_deberta-v3-base_test_metrics.json
schwartz_geosmooth,microsoft/deberta-v3-base,test,1984,provided,Achievement,0.28684080827994085,0.22773532064261806,911.0,1118.0,0.06253002951472304,0.07673827990939666,results/logs/deberta_schwartz_geosmooth_seed1984_deberta-v3-base_test_metrics.json
schwartz_geosmooth,microsoft/deberta-v3-base,test,1984,provided,Power: dominance,0.17444876783398183,0.10455358279902272,631.0,2453.0,0.04331114009197611,0.1683711991214222,results/logs/deberta_schwartz_geosmooth_seed1984_deberta-v3-base_test_metrics.json
schwartz_geosmooth,microsoft/deberta-v3-base,test,1984,provided,Power: resources,0.2668849774866967,0.1975040535432727,805.0,1638.0,0.05525430709039742,0.11243050312306953,results/logs/deberta_schwartz_geosmooth_seed1984_deberta-v3-base_test_metrics.json
schwartz_geosmooth,microsoft/deberta-v3-base,test,1984,provided,Face,0.051683262209578,0.02698931972811139,267.0,3951.0,0.018326583842405108,0.27119225753311826,results/logs/deberta_schwartz_geosmooth_seed1984_deberta-v3-base_test_metrics.json
schwartz_geosmooth,microsoft/deberta-v3-base,test,1984,provided,Security: personal,0.11633109619686799,0.07441202325434841,352.0,1883.0,0.02416088956002471,0.12924703136797308,results/logs/deberta_schwartz_geosmooth_seed1984_deberta-v3-base_test_metrics.json
schwartz_geosmooth,microsoft/deberta-v3-base,test,1984,provided,Security: societal,0.35352112676056335,0.3207853602976168,1151.0,1689.0,0.07900336330564899,0.11593108655364129,results/logs/deberta_schwartz_geosmooth_seed1984_deberta-v3-base_test_metrics.json
schwartz_geosmooth,microsoft/deberta-v3-base,test,1984,provided,Tradition,0.05801011804384486,0.02756651612602368,196.0,2769.0,0.01345322259592285,0.19006108861280802,results/logs/deberta_schwartz_geosmooth_seed1984_deberta-v3-base_test_metrics.json
schwartz_geosmooth,microsoft/deberta-v3-base,test,1984,provided,Conformity: rules,0.33575883575883575,0.28594088499390974,911.0,1013.0,0.06253002951472304,0.06953119637586656,results/logs/deberta_schwartz_geosmooth_seed1984_deberta-v3-base_test_metrics.json
schwartz_geosmooth,microsoft/deberta-v3-base,test,1984,provided,Conformity: interpersonal,0.04200542005420054,0.02257955120277533,195.0,1281.0,0.013384583705127325,0.08792641910906719,results/logs/deberta_schwartz_geosmooth_seed1984_deberta-v3-base_test_metrics.json
schwartz_geosmooth,microsoft/deberta-v3-base,test,1984,provided,Humility,0.008862629246676513,0.003285954827047163,30.0,647.0,0.0020591667238657424,0.04440936234470451,results/logs/deberta_schwartz_geosmooth_seed1984_deberta-v3-base_test_metrics.json
schwartz_geosmooth,microsoft/deberta-v3-base,test,1984,provided,Benevolence: caring,0.13879598662207357,0.06789299957707312,324.0,872.0,0.022239000617750016,0.05985311277369758,results/logs/deberta_schwartz_geosmooth_seed1984_deberta-v3-base_test_metrics.json
schwartz_geosmooth,microsoft/deberta-v3-base,test,1984,provided,Benevolence: dependability,0.1703349282296651,0.11660478857487264,288.0,757.0,0.019768000549111125,0.05195964033221223,results/logs/deberta_schwartz_geosmooth_seed1984_deberta-v3-base_test_metrics.json
schwartz_geosmooth,microsoft/deberta-v3-base,test,1984,provided,Universalism: concern,0.3696229421136484,0.3016828321341645,735.0,1148.0,0.05044958473471069,0.07879744663326241,results/logs/deberta_schwartz_geosmooth_seed1984_deberta-v3-base_test_metrics.json
schwartz_geosmooth,microsoft/deberta-v3-base,test,1984,provided,Universalism: nature,0.2919075144508671,0.2045644702301677,293.0,399.0,0.02011119500308875,0.02738691742741437,results/logs/deberta_schwartz_geosmooth_seed1984_deberta-v3-base_test_metrics.json
schwartz_geosmooth,microsoft/deberta-v3-base,test,1984,provided,Universalism: tolerance,0.0997067448680352,0.0701598761916668,171.0,170.0,0.011737250326034732,0.011668611435239206,results/logs/deberta_schwartz_geosmooth_seed1984_deberta-v3-base_test_metrics.json
schwartz_geosmooth,microsoft/deberta-v3-base,test,42,provided,Self-direction: thought,0.07717041800643086,0.038369497521719385,171.0,451.0,0.011737250326034732,0.03095613974878166,results/logs/deberta_schwartz_geosmooth_seed42_deberta-v3-base_test_metrics.json
schwartz_geosmooth,microsoft/deberta-v3-base,test,42,provided,Self-direction: action,0.11916726489590812,0.06853710398923067,512.0,881.0,0.03514311208730867,0.0604708627908573,results/logs/deberta_schwartz_geosmooth_seed42_deberta-v3-base_test_metrics.json
schwartz_geosmooth,microsoft/deberta-v3-base,test,42,provided,Stimulation,0.15,0.1143979908255893,371.0,429.0,0.02546502848513968,0.029446084151280114,results/logs/deberta_schwartz_geosmooth_seed42_deberta-v3-base_test_metrics.json
schwartz_geosmooth,microsoft/deberta-v3-base,test,42,provided,Hedonism,0.04513888888888889,0.019098909795960742,125.0,1027.0,0.008579861349440594,0.0704921408470039,results/logs/deberta_schwartz_geosmooth_seed42_deberta-v3-base_test_metrics.json
schwartz_geosmooth,microsoft/deberta-v3-base,test,42,provided,Achievement,0.2913973147687718,0.22364530615678715,911.0,1100.0,0.06253002951472304,0.07550277987507722,results/logs/deberta_schwartz_geosmooth_seed42_deberta-v3-base_test_metrics.json
schwartz_geosmooth,microsoft/deberta-v3-base,test,42,provided,Power: dominance,0.17318647930117737,0.11826914600373525,631.0,2002.0,0.04331114009197611,0.13741505937264054,results/logs/deberta_schwartz_geosmooth_seed42_deberta-v3-base_test_metrics.json
schwartz_geosmooth,microsoft/deberta-v3-base,test,42,provided,Power: resources,0.25,0.1697612215069373,805.0,1779.0,0.05525430709039742,0.12210858672523853,results/logs/deberta_schwartz_geosmooth_seed42_deberta-v3-base_test_metrics.json
schwartz_geosmooth,microsoft/deberta-v3-base,test,42,provided,Face,0.052149619742356046,0.03010925167317196,267.0,6176.0,0.018326583842405108,0.42391378955316084,results/logs/deberta_schwartz_geosmooth_seed42_deberta-v3-base_test_metrics.json
schwartz_geosmooth,microsoft/deberta-v3-base,test,42,provided,Security: personal,0.14782226132864057,0.08409640762408017,352.0,1921.0,0.02416088956002471,0.13185530921820304,results/logs/deberta_schwartz_geosmooth_seed42_deberta-v3-base_test_metrics.json
schwartz_geosmooth,microsoft/deberta-v3-base,test,42,provided,Security: societal,0.3827160493827161,0.32962098226003306,1151.0,1117.0,0.07900336330564899,0.07666964101860115,results/logs/deberta_schwartz_geosmooth_seed42_deberta-v3-base_test_metrics.json
schwartz_geosmooth,microsoft/deberta-v3-base,test,42,provided,Tradition,0.04800339847068819,0.0245989249565134,196.0,4512.0,0.01345322259592285,0.30969867526940764,results/logs/deberta_schwartz_geosmooth_seed42_deberta-v3-base_test_metrics.json
schwartz_geosmooth,microsoft/deberta-v3-base,test,42,provided,Conformity: rules,0.34375,0.30544725992481087,911.0,1201.0,0.06253002951472304,0.08243530784542522,results/logs/deberta_schwartz_geosmooth_seed42_deberta-v3-base_test_metrics.json
schwartz_geosmooth,microsoft/deberta-v3-base,test,42,provided,Conformity: interpersonal,0.04738489047831918,0.022412446144175736,195.0,2042.0,0.013384583705127325,0.14016061500446153,results/logs/deberta_schwartz_geosmooth_seed42_deberta-v3-base_test_metrics.json
schwartz_geosmooth,microsoft/deberta-v3-base,test,42,provided,Humility,0.0061162079510703364,0.0030764341046409295,30.0,297.0,0.0020591667238657424,0.02038575056627085,results/logs/deberta_schwartz_geosmooth_seed42_deberta-v3-base_test_metrics.json
schwartz_geosmooth,microsoft/deberta-v3-base,test,42,provided,Benevolence: caring,0.14396456256921372,0.07148025486240239,324.0,1482.0,0.022239000617750016,0.10172283615896767,results/logs/deberta_schwartz_geosmooth_seed42_deberta-v3-base_test_metrics.json
schwartz_geosmooth,microsoft/deberta-v3-base,test,42,provided,Benevolence: dependability,0.13390557939914163,0.07955008998332201,288.0,877.0,0.019768000549111125,0.0601963072276752,results/logs/deberta_schwartz_geosmooth_seed42_deberta-v3-base_test_metrics.json
schwartz_geosmooth,microsoft/deberta-v3-base,test,42,provided,Universalism: concern,0.36582568807339444,0.3002858853938332,735.0,1009.0,0.05044958473471069,0.06925664081268447,results/logs/deberta_schwartz_geosmooth_seed42_deberta-v3-base_test_metrics.json
schwartz_geosmooth,microsoft/deberta-v3-base,test,42,provided,Universalism: nature,0.2759407069555302,0.21311812484172477,293.0,584.0,0.02011119500308875,0.04008511222458645,results/logs/deberta_schwartz_geosmooth_seed42_deberta-v3-base_test_metrics.json
schwartz_geosmooth,microsoft/deberta-v3-base,test,42,provided,Universalism: tolerance,0.11976047904191618,0.05484418617387581,171.0,497.0,0.011737250326034732,0.0341135287253758,results/logs/deberta_schwartz_geosmooth_seed42_deberta-v3-base_test_metrics.json
schwartz_geosmooth,microsoft/deberta-v3-base,test,7,provided,Self-direction: thought,0.06301824212271973,0.03248761699496444,171.0,432.0,0.011737250326034732,0.029652000823666688,results/logs/deberta_schwartz_geosmooth_seed7_deberta-v3-base_test_metrics.json
schwartz_geosmooth,microsoft/deberta-v3-base,test,7,provided,Self-direction: action,0.1111111111111111,0.06540956719499891,512.0,1306.0,0.03514311208730867,0.08964239137895531,results/logs/deberta_schwartz_geosmooth_seed7_deberta-v3-base_test_metrics.json
schwartz_geosmooth,microsoft/deberta-v3-base,test,7,provided,Stimulation,0.1611940298507463,0.11059853300480436,371.0,299.0,0.02546502848513968,0.020523028347861898,results/logs/deberta_schwartz_geosmooth_seed7_deberta-v3-base_test_metrics.json
schwartz_geosmooth,microsoft/deberta-v3-base,test,7,provided,Hedonism,0.028639618138424822,0.013199671923187457,125.0,294.0,0.008579861349440594,0.020179833893884273,results/logs/deberta_schwartz_geosmooth_seed7_deberta-v3-base_test_metrics.json
schwartz_geosmooth,microsoft/deberta-v3-base,test,7,provided,Achievement,0.24856439704675962,0.20035901514251053,911.0,1527.0,0.06253002951472304,0.10481158624476629,results/logs/deberta_schwartz_geosmooth_seed7_deberta-v3-base_test_metrics.json
schwartz_geosmooth,microsoft/deberta-v3-base,test,7,provided,Power: dominance,0.17557522123893804,0.10269808164875649,631.0,2194.0,0.04331114009197611,0.1505937264053813,results/logs/deberta_schwartz_geosmooth_seed7_deberta-v3-base_test_metrics.json
schwartz_geosmooth,microsoft/deberta-v3-base,test,7,provided,Power: resources,0.2948402948402948,0.22235212366831428,805.0,1230.0,0.05525430709039742,0.08442583567849543,results/logs/deberta_schwartz_geosmooth_seed7_deberta-v3-base_test_metrics.json
schwartz_geosmooth,microsoft/deberta-v3-base,test,7,provided,Face,0.0485067147724995,0.026094275267423216,267.0,4722.0,0.018326583842405108,0.32411284233646787,results/logs/deberta_schwartz_geosmooth_seed7_deberta-v3-base_test_metrics.json
schwartz_geosmooth,microsoft/deberta-v3-base,test,7,provided,Security: personal,0.10133136094674555,0.06633273405255374,352.0,2352.0,0.02416088956002471,0.1614386711510742,results/logs/deberta_schwartz_geosmooth_seed7_deberta-v3-base_test_metrics.json
schwartz_geosmooth,microsoft/deberta-v3-base,test,7,provided,Security: societal,0.33439153439153435,0.3037226976646438,1151.0,1684.0,0.07900336330564899,0.11558789209966366,results/logs/deberta_schwartz_geosmooth_seed7_deberta-v3-base_test_metrics.json
schwartz_geosmooth,microsoft/deberta-v3-base,test,7,provided,Tradition,0.062417582417582426,0.030540776593921008,196.0,2079.0,0.01345322259592285,0.14270025396389593,results/logs/deberta_schwartz_geosmooth_seed7_deberta-v3-base_test_metrics.json
schwartz_geosmooth,microsoft/deberta-v3-base,test,7,provided,Conformity: rules,0.3667054714784634,0.3164554560757303,911.0,807.0,0.06253002951472304,0.05539158487198847,results/logs/deberta_schwartz_geosmooth_seed7_deberta-v3-base_test_metrics.json
schwartz_geosmooth,microsoft/deberta-v3-base,test,7,provided,Conformity: interpersonal,0.044515103338632754,0.021520338451819703,195.0,3579.0,0.013384583705127325,0.24565859015718305,results/logs/deberta_schwartz_geosmooth_seed7_deberta-v3-base_test_metrics.json
schwartz_geosmooth,microsoft/deberta-v3-base,test,7,provided,Humility,0.0,0.0038332146612898455,30.0,46.0,0.0020591667238657424,0.003157388976594138,results/logs/deberta_schwartz_geosmooth_seed7_deberta-v3-base_test_metrics.json
schwartz_geosmooth,microsoft/deberta-v3-base,test,7,provided,Benevolence: caring,0.14305364511691884,0.07531809110832063,324.0,1130.0,0.022239000617750016,0.07756194659894296,results/logs/deberta_schwartz_geosmooth_seed7_deberta-v3-base_test_metrics.json
schwartz_geosmooth,microsoft/deberta-v3-base,test,7,provided,Benevolence: dependability,0.19215686274509805,0.11403588559275574,288.0,732.0,0.019768000549111125,0.05024366806232411,results/logs/deberta_schwartz_geosmooth_seed7_deberta-v3-base_test_metrics.json
schwartz_geosmooth,microsoft/deberta-v3-base,test,7,provided,Universalism: concern,0.3795811518324608,0.3148819802306026,735.0,793.0,0.05044958473471069,0.054430640400851125,results/logs/deberta_schwartz_geosmooth_seed7_deberta-v3-base_test_metrics.json
schwartz_geosmooth,microsoft/deberta-v3-base,test,7,provided,Universalism: nature,0.23280423280423282,0.1433682679480902,293.0,652.0,0.02011119500308875,0.04475255679868213,results/logs/deberta_schwartz_geosmooth_seed7_deberta-v3-base_test_metrics.json
schwartz_geosmooth,microsoft/deberta-v3-base,test,7,provided,Universalism: tolerance,0.08588957055214723,0.050635998072732655,171.0,155.0,0.011737250326034732,0.010639028073306335,results/logs/deberta_schwartz_geosmooth_seed7_deberta-v3-base_test_metrics.json
